Pose/Time (ns),TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815,TEM-Ala237Arg/Cefixime - PersScore 0.450 PoseScore 1.639
2.77,1.852437528,1.460534676
2.771,1.852698685,1.460465448
2.772,1.852855781,1.460445127
2.773,1.853079714,1.460293349
2.774,1.853147571,1.460244726
2.775,1.853359566,1.460091252
2.776,1.853527245,1.460000563
2.777,1.853797178,1.459992761
2.778,1.854002144,1.459958858
2.779,1.854261068,1.460000897
2.78,1.85450978,1.46001419
2.781,1.854658751,1.459912226
2.782,1.854802628,1.459866067
2.783,1.854841592,1.459809485
2.784,1.854846897,1.459775045
2.785,1.855020512,1.459672095
2.786,1.855226171,1.459645087
2.787,1.855443037,1.459576073
2.788,1.855563656,1.459483885
2.789,1.855783511,1.459443771
2.79,1.856021558,1.459376204
2.791,1.856271155,1.459315307
2.792,1.856454304,1.459318403
2.793,1.85674086,1.459202926
2.794,1.85692225,1.459206212
2.795,1.857078032,1.459176141
2.796,1.857179066,1.459174847
2.797,1.857258151,1.459101895
2.798,1.857354925,1.459008625
2.799,1.857395346,1.458965692
2.8,1.857419015,1.458967001
2.801,1.857555961,1.459008779
2.802,1.857647655,1.459026261
2.803,1.857731633,1.459043944
2.804,1.857708264,1.459009613
2.805,1.857783038,1.459038179
2.806,1.857751736,1.458984091
2.807,1.857811094,1.45894055
2.808,1.857817531,1.458909067
2.809,1.857863324,1.458879609
2.81,1.857900196,1.458894854
2.811,1.857892834,1.458834168
2.812,1.857880471,1.458744846
2.813,1.85796262,1.45867392
2.814,1.858006502,1.458639174
2.815,1.857995862,1.458606337
2.816,1.858052284,1.458547114
2.817,1.858082816,1.458527095
2.818,1.858003937,1.458500643
2.819,1.858037961,1.458450193
2.82,1.85800932,1.458441599
2.821,1.857925023,1.458412065
2.822,1.857923307,1.45836527
2.823,1.857997868,1.458381178
2.824,1.857979437,1.458335873
2.825,1.857975758,1.458259421
2.826,1.857947894,1.458252565
2.827,1.85795195,1.458235287
2.828,1.857947556,1.458221087
2.829,1.857971083,1.458219753
2.83,1.858073953,1.458201535
2.831,1.858191983,1.458215091
2.832,1.85826504,1.458187573
2.833,1.858377182,1.45813582
2.834,1.858454027,1.458093818
2.835,1.858622005,1.457982077
2.836,1.858740235,1.457847395
2.837,1.858798076,1.457742819
2.838,1.858899752,1.457715695
2.839,1.858919136,1.457634705
2.84,1.858969709,1.457502713
2.841,1.859108411,1.457372907
2.842,1.859274653,1.457297922
2.843,1.859430395,1.457257645
2.844,1.8595263,1.457201842
2.845,1.859680531,1.457192709
2.846,1.859800599,1.457150446
2.847,1.86004655,1.457167906
2.848,1.860298869,1.457138656
2.849,1.860469555,1.457261526
2.85,1.860692486,1.457287212
2.851,1.860899349,1.457344535
2.852,1.861078426,1.457382545
2.853,1.861245085,1.457411026
2.854,1.861421799,1.457350487
2.855,1.861645554,1.457364084
2.856,1.861664521,1.457348301
2.857,1.861767274,1.457469608
2.858,1.86188162,1.4575072
2.859,1.86200088,1.457513914
2.86,1.862044715,1.457603313
2.861,1.862145604,1.457673341
2.862,1.86228512,1.457779029
2.863,1.862525084,1.457827853
2.864,1.862678163,1.457858651
2.865,1.862831023,1.457826836
2.866,1.862965929,1.457776078
2.867,1.863084223,1.45775504
2.868,1.863191,1.457670101
2.869,1.863359041,1.457554897
2.87,1.863465012,1.457456956
2.871,1.863583039,1.457388259
2.872,1.863725514,1.457242677
2.873,1.863865277,1.457171541
2.874,1.863996314,1.457138948
2.875,1.864172592,1.457054948
2.876,1.864435776,1.457010452
2.877,1.864695067,1.45692066
2.878,1.864873238,1.45687402
2.879,1.865050927,1.456784656
2.88,1.865281013,1.456716178
2.881,1.86543435,1.456643054
2.882,1.865623208,1.456631227
2.883,1.865802324,1.456513314
2.884,1.866041129,1.45644694
2.885,1.866176822,1.456403956
2.886,1.866347614,1.456320473
2.887,1.866492686,1.456206221
2.888,1.866696559,1.456147006
2.889,1.866868312,1.456111594
2.89,1.866939704,1.456090437
2.891,1.867142036,1.456010986
2.892,1.867350477,1.455999875
2.893,1.867606375,1.455943026
2.894,1.867890388,1.455948268
2.895,1.868219939,1.45595781
2.896,1.868476358,1.455983564
2.897,1.868752816,1.456018593
2.898,1.868907754,1.456070337
2.899,1.869157583,1.456081325
2.9,1.869319539,1.456108358
2.901,1.869547742,1.456075229
2.902,1.86976791,1.456109879
2.903,1.870142841,1.456191162
2.904,1.870454772,1.456280381
2.905,1.870682337,1.456331619
2.906,1.870896551,1.456419924
2.907,1.871113579,1.456365587
2.908,1.871212101,1.456251893
2.909,1.871442188,1.456165323
2.91,1.871630448,1.456089699
2.911,1.871942752,1.456037543
2.912,1.872246498,1.45598773
2.913,1.872517067,1.455872364
2.914,1.872826327,1.455855495
2.915,1.87323553,1.455817671
2.916,1.873603515,1.455865617
2.917,1.873925292,1.455818698
2.918,1.874168477,1.455668105
2.919,1.874379584,1.455621975
2.92,1.874684089,1.455679404
2.921,1.874998887,1.45567587
2.922,1.875268036,1.455551035
2.923,1.875539344,1.455576212
2.924,1.875805728,1.455524507
2.925,1.876109405,1.455477956
2.926,1.876456164,1.455475005
2.927,1.876731269,1.455404432
2.928,1.877016076,1.455284023
2.929,1.877337934,1.455199408
2.93,1.877764866,1.455061197
2.931,1.878096363,1.454959105
2.932,1.878418044,1.454969142
2.933,1.878736894,1.454907191
2.934,1.879059311,1.454839954
2.935,1.879434173,1.454782183
2.936,1.879751569,1.454722845
2.937,1.880027893,1.454641762
2.938,1.880273144,1.454652283
2.939,1.880647754,1.454722705
2.94,1.88098771,1.454606428
2.941,1.881275799,1.454580662
2.942,1.881594264,1.454481636
2.943,1.881915497,1.454330404
2.944,1.882188885,1.45433505
2.945,1.882455157,1.454323991
2.946,1.882716315,1.454343328
2.947,1.883008421,1.454223202
2.948,1.883403763,1.454182143
2.949,1.883705282,1.454222221
2.95,1.883988484,1.454324362
2.951,1.884340607,1.454375879
2.952,1.884618369,1.454262852
2.953,1.884929126,1.454101239
2.954,1.885268324,1.454020115
2.955,1.885628955,1.453955868
2.956,1.886012407,1.453843211
2.957,1.886409407,1.453738441
2.958,1.88674113,1.45374719
2.959,1.887028419,1.453602835
2.96,1.887310724,1.453462446
2.961,1.887640489,1.453349219
2.962,1.887949761,1.453244678
2.963,1.888224812,1.453275643
2.964,1.888439235,1.453224534
2.965,1.888643616,1.453230009
2.966,1.888822234,1.453308664
2.967,1.88907914,1.453497273
2.968,1.889251242,1.453651634
2.969,1.889423468,1.453811491
2.97,1.889573133,1.453910428
2.971,1.889673917,1.454104893
2.972,1.889858917,1.454163256
2.973,1.890035291,1.454391668
2.974,1.890205233,1.454503335
2.975,1.890473853,1.454578538
2.976,1.89070103,1.454623276
2.977,1.891040344,1.454836033
2.978,1.891283135,1.455045531
2.979,1.891519463,1.455139507
2.98,1.891658417,1.45523078
2.981,1.891842398,1.455453937
2.982,1.892007204,1.455561645
2.983,1.892215296,1.455706476
2.984,1.892435474,1.455765529
2.985,1.892663615,1.455848721
2.986,1.892932878,1.455818629
2.987,1.893106566,1.455833962
2.988,1.893393502,1.456025322
2.989,1.893693032,1.456096877
2.99,1.893952327,1.456169011
2.991,1.894149549,1.456243833
2.992,1.894370227,1.456320765
2.993,1.89469591,1.45637183
2.994,1.894978362,1.456390602
2.995,1.895264711,1.456464794
2.996,1.895599015,1.456440195
2.997,1.895912293,1.456525418
2.998,1.896318235,1.456520246
2.999,1.896621052,1.45650431
3,1.896821397,1.456530689
3.001,1.897002916,1.456576626
3.002,1.89720629,1.456617269
3.003,1.89743831,1.456700954
3.004,1.897779469,1.456804238
3.005,1.898050427,1.456866567
3.006,1.898241143,1.456953839
3.007,1.898448027,1.457021223
3.008,1.898631451,1.457267762
3.009,1.898812925,1.457397449
3.01,1.899067334,1.457577295
3.011,1.899209764,1.457679687
3.012,1.899465017,1.45771707
3.013,1.899696349,1.457791484
3.014,1.899888365,1.457874214
3.015,1.900067415,1.457880685
3.016,1.900255728,1.457834892
3.017,1.900417785,1.457839437
3.018,1.900630115,1.457871511
3.019,1.900836057,1.457885261
3.02,1.901060102,1.45790704
3.021,1.901207978,1.458058402
3.022,1.901513689,1.458139544
3.023,1.901800385,1.458243599
3.024,1.902054576,1.458364244
3.025,1.90226914,1.458498441
3.026,1.902482923,1.458673864
3.027,1.902729101,1.458769881
3.028,1.903023278,1.458867646
3.029,1.903341509,1.458851077
3.03,1.90351529,1.458940346
3.031,1.903710672,1.45896089
3.032,1.903923307,1.458988483
3.033,1.904084766,1.458992306
3.034,1.904304415,1.459002232
3.035,1.904555054,1.459047158
3.036,1.904759834,1.459153656
3.037,1.904917707,1.459225538
3.038,1.905057577,1.459366288
3.039,1.905235791,1.459457128
3.04,1.905496975,1.45956762
3.041,1.905763006,1.459771628
3.042,1.905941397,1.459864387
3.043,1.906052616,1.459875705
3.044,1.906184796,1.459904251
3.045,1.906401073,1.459941146
3.046,1.906507834,1.459990878
3.047,1.90671354,1.460086662
3.048,1.906952788,1.460147347
3.049,1.907151257,1.460276034
3.05,1.907386382,1.460254369
3.051,1.907630376,1.460335837
3.052,1.907930685,1.460405497
3.053,1.908284968,1.46060648
3.054,1.90858404,1.460643997
3.055,1.908913381,1.46079173
3.056,1.909138037,1.460957867
3.057,1.909471175,1.461091108
3.058,1.909736606,1.461123008
3.059,1.910002096,1.461123112
3.06,1.910306637,1.461170311
3.061,1.910711499,1.461189011
3.062,1.911086642,1.461290674
3.063,1.911361284,1.461406084
3.064,1.911689571,1.461443093
3.065,1.912086424,1.461599967
3.066,1.912297674,1.461662941
3.067,1.912584227,1.461756454
3.068,1.912853102,1.461882085
3.069,1.913103259,1.461982079
3.07,1.913359701,1.462131161
3.071,1.913628871,1.462283675
3.072,1.9139006,1.462433765
3.073,1.914209023,1.462531164
3.074,1.91451184,1.462655463
3.075,1.914733177,1.462723686
3.076,1.914982319,1.462787392
3.077,1.915197161,1.462854163
3.078,1.915352999,1.462874909
3.079,1.915420977,1.462932834
3.08,1.915489427,1.463007749
3.081,1.915580885,1.463071312
3.082,1.915688681,1.463135685
3.083,1.915867195,1.463219557
3.084,1.916138818,1.46325582
3.085,1.916313271,1.463266781
3.086,1.91644531,1.463358978
3.087,1.916651277,1.46344555
3.088,1.916809015,1.463482915
3.089,1.916914139,1.463475805
3.09,1.916970533,1.463515184
3.091,1.917144297,1.463536049
3.092,1.917322257,1.463529576
3.093,1.917545654,1.463539452
3.094,1.917606591,1.46356308
3.095,1.917821558,1.463645154
3.096,1.917968654,1.463710649
3.097,1.917952595,1.463810988
3.098,1.918047036,1.46393153
3.099,1.918108503,1.464033861
3.1,1.918223087,1.464129982
3.101,1.918344083,1.464241543
3.102,1.918447663,1.46432347
3.103,1.918570956,1.464364269
3.104,1.918555083,1.464426661
3.105,1.918575171,1.464465212
3.106,1.918633688,1.464506271
3.107,1.918813927,1.464598137
3.108,1.918936204,1.464690257
3.109,1.919162388,1.464724621
3.11,1.919281376,1.464796888
3.111,1.919459113,1.464820374
3.112,1.919570863,1.464892103
3.113,1.919620461,1.464940927
3.114,1.919814409,1.464993545
3.115,1.919908843,1.465077797
3.116,1.920009301,1.465166897
3.117,1.920191432,1.465253233
3.118,1.920229757,1.465362417
3.119,1.920243641,1.465470815
3.12,1.920288121,1.465648196
3.121,1.92038595,1.46580804
3.122,1.920414748,1.465918958
3.123,1.920495361,1.466024895
3.124,1.920681876,1.466188811
3.125,1.920788911,1.466322266
3.126,1.92089209,1.4664276
3.127,1.920930271,1.466507129
3.128,1.921141937,1.466512608
3.129,1.921346671,1.46661197
3.13,1.921545145,1.4667459
3.131,1.92163276,1.466891942
3.132,1.921726323,1.466990719
3.133,1.921788743,1.467047955
3.134,1.92182448,1.467149265
3.135,1.921957727,1.4672701
3.136,1.922103691,1.467373086
3.137,1.922258299,1.467539252
3.138,1.9224247,1.467646208
3.139,1.922642522,1.467789114
3.14,1.92279318,1.467969171
3.141,1.923012973,1.468092622
3.142,1.923188072,1.468233293
3.143,1.923438965,1.468341076
3.144,1.923631412,1.468393063
3.145,1.923835194,1.468443815
3.146,1.924033533,1.468539116
3.147,1.924228665,1.468617405
3.148,1.924416154,1.468610826
3.149,1.924598723,1.46864241
3.15,1.924759846,1.468563788
3.151,1.925005974,1.468486612
3.152,1.925230997,1.468422564
3.153,1.925422173,1.468535591
3.154,1.925623277,1.468603966
3.155,1.925829775,1.468647587
3.156,1.926012853,1.468687751
3.157,1.926284987,1.468701913
3.158,1.92647531,1.468740863
3.159,1.926640538,1.468771907
3.16,1.926828108,1.468819621
3.161,1.927159927,1.46876823
3.162,1.927471268,1.46875953
3.163,1.9277462,1.468780045
3.164,1.928083449,1.468722441
3.165,1.928351901,1.468685488
3.166,1.928623536,1.468780861
3.167,1.928822453,1.468869573
3.168,1.929078256,1.468823535
3.169,1.929313,1.468754229
3.17,1.929678843,1.468678903
3.171,1.929913806,1.468643375
3.172,1.930235384,1.468628959
3.173,1.930464111,1.468644474
3.174,1.930713563,1.468718011
3.175,1.931033226,1.468721864
3.176,1.931286542,1.468684644
3.177,1.931529948,1.468731833
3.178,1.931735179,1.468852982
3.179,1.931953136,1.468847036
3.18,1.932199799,1.468868879
3.181,1.932436617,1.468867095
3.182,1.932692395,1.468839032
3.183,1.932952805,1.468843225
3.184,1.933195997,1.468810458
3.185,1.933406796,1.468814568
3.186,1.933722808,1.468894899
3.187,1.933937644,1.468928019
3.188,1.934089554,1.468911882
3.189,1.934345245,1.468951554
3.19,1.934559859,1.468972408
3.191,1.934801138,1.469003878
3.192,1.934994922,1.469065302
3.193,1.935317529,1.469158823
3.194,1.935545769,1.469282316
3.195,1.935678665,1.469368466
3.196,1.935999819,1.469487376
3.197,1.936256338,1.469600237
3.198,1.936631982,1.469715617
3.199,1.936914868,1.469815072
3.2,1.937172715,1.469880526
3.201,1.937516526,1.469940038
3.202,1.937819462,1.469973169
3.203,1.938039591,1.470066681
3.204,1.938229333,1.470099943
3.205,1.938471225,1.470226229
3.206,1.938729169,1.470295542
3.207,1.938930947,1.4703651
3.208,1.939241386,1.470458742
3.209,1.939549218,1.470515533
3.21,1.939686372,1.470531273
3.211,1.939938598,1.470605258
3.212,1.940153215,1.470712874
3.213,1.940398492,1.470755184
3.214,1.940654887,1.470794011
3.215,1.940938536,1.470883115
3.216,1.941247689,1.47095393
3.217,1.941480891,1.471002324
3.218,1.941775326,1.471108287
3.219,1.942124117,1.471118254
3.22,1.942354789,1.471187896
3.221,1.942703631,1.47123698
3.222,1.942923422,1.471194841
3.223,1.943174663,1.471167943
3.224,1.943418987,1.471205644
3.225,1.943591304,1.471226333
3.226,1.943884138,1.471303053
3.227,1.944120033,1.471368016
3.228,1.944473859,1.471465477
3.229,1.944758395,1.471501787
3.23,1.945003859,1.471569033
3.231,1.945243325,1.471658235
3.232,1.945568789,1.471802936
3.233,1.945902953,1.471866361
3.234,1.9463069,1.471955095
3.235,1.946622885,1.472049023
3.236,1.946969987,1.472112846
3.237,1.947313602,1.472226025
3.238,1.947653785,1.472299933
3.239,1.948051255,1.472381258
3.24,1.948374079,1.47239085
3.241,1.948756215,1.472511775
3.242,1.949174004,1.472604264
3.243,1.949691477,1.472603692
3.244,1.950113097,1.47269588
3.245,1.950498191,1.472706534
3.246,1.95090079,1.472786066
3.247,1.951184754,1.472866392
3.248,1.951486842,1.472944489
3.249,1.951749289,1.473006091
3.25,1.952002406,1.473049408
3.251,1.952258958,1.473076722
3.252,1.952577259,1.473163909
3.253,1.95292511,1.473255022
3.254,1.95323852,1.473344412
3.255,1.95348794,1.473382649
3.256,1.953645372,1.473425422
3.257,1.953956225,1.473416844
3.258,1.954212782,1.473416372
3.259,1.954456456,1.473395204
3.26,1.954690868,1.473423213
3.261,1.954837019,1.473451173
3.262,1.955102634,1.473494497
3.263,1.95528935,1.473552759
3.264,1.955636575,1.473590739
3.265,1.95592521,1.473605191
3.266,1.956238335,1.473621365
3.267,1.956518268,1.473719758
3.268,1.956814476,1.473773443
3.269,1.957122798,1.473889052
3.27,1.957380049,1.473982092
3.271,1.957648079,1.474028894
3.272,1.957941006,1.474151419
3.273,1.958251134,1.474182521
3.274,1.958536322,1.47426931
3.275,1.958916243,1.474375904
3.276,1.959203632,1.474444818
3.277,1.959622543,1.47453096
3.278,1.960005129,1.474601673
3.279,1.960360719,1.474640627
3.28,1.96070629,1.474732727
3.281,1.961001088,1.474806285
3.282,1.961294011,1.474992145
3.283,1.961675829,1.475084224
3.284,1.962088681,1.475137388
3.285,1.962542839,1.475213183
3.286,1.962979191,1.475314486
3.287,1.963483685,1.475399894
3.288,1.963932328,1.475468963
3.289,1.964320214,1.475524072
3.29,1.964631078,1.475590295
3.291,1.965007476,1.475626943
3.292,1.965348714,1.475633851
3.293,1.96563424,1.475623507
3.294,1.965996215,1.475605412
3.295,1.966333131,1.475589632
3.296,1.966783788,1.475567875
3.297,1.967181165,1.475654366
3.298,1.967495881,1.475747381
3.299,1.967913342,1.475792129
3.3,1.968267861,1.4758726
3.301,1.968640976,1.476002723
3.302,1.968997022,1.476090357
3.303,1.9694073,1.476182338
3.304,1.969684743,1.47629928
3.305,1.970090668,1.476442306
3.306,1.97052755,1.476594322
3.307,1.970911374,1.476682244
3.308,1.971291085,1.476739553
3.309,1.971653897,1.47681001
3.31,1.972063287,1.476833201
3.311,1.972445999,1.476964064
3.312,1.972747269,1.477139725
3.313,1.973246537,1.477294467
3.314,1.973580638,1.477427195
3.315,1.973959514,1.477649953
3.316,1.974347169,1.477770099
3.317,1.974714046,1.477929497
3.318,1.97498046,1.478132848
3.319,1.975368027,1.47826098
3.32,1.97566931,1.478357452
3.321,1.97607594,1.478484932
3.322,1.976420653,1.478623993
3.323,1.976886632,1.478712666
3.324,1.977367125,1.478833812
3.325,1.977662296,1.478903007
3.326,1.978081145,1.479013097
3.327,1.978308747,1.479021765
3.328,1.978660696,1.47919051
3.329,1.978855679,1.479339312
3.33,1.979205001,1.479412442
3.331,1.979555971,1.479544006
3.332,1.979894339,1.479659421
3.333,1.980170495,1.479733487
3.334,1.980477053,1.479849646
3.335,1.98075514,1.479946609
3.336,1.981107878,1.480077194
3.337,1.981405918,1.480221267
3.338,1.981803707,1.480314993
3.339,1.982172527,1.480425258
3.34,1.982580871,1.48050403
3.341,1.982872473,1.480617872
3.342,1.983157474,1.480759457
3.343,1.983469247,1.480918139
3.344,1.983730068,1.481036247
3.345,1.984045473,1.481127002
3.346,1.984301585,1.481170121
3.347,1.984529507,1.481242929
3.348,1.984809597,1.481317562
3.349,1.985033038,1.481474956
3.35,1.985191887,1.481594214
3.351,1.985517818,1.481616553
3.352,1.985676102,1.481706119
3.353,1.98584692,1.48185128
3.354,1.986019582,1.481950294
3.355,1.986190649,1.482129029
3.356,1.986378223,1.482196848
3.357,1.986650312,1.482200119
3.358,1.986844873,1.482332562
3.359,1.987106945,1.482427315
3.36,1.987262695,1.482525533
3.361,1.987428601,1.482635042
3.362,1.987559101,1.482782049
3.363,1.987891209,1.482935927
3.364,1.988116138,1.483105312
3.365,1.988415286,1.483248554
3.366,1.988618382,1.483412396
