Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815
3.363,0.926996898,1.987891209
3.364,0.926997335,1.988116138
3.365,0.927073866,1.988415286
3.366,0.927080108,1.988618382
3.367,0.927041136,1.988816367
3.368,0.927072357,1.988992764
3.369,0.92711485,1.989136856
3.37,0.92719971,1.989270874
3.371,0.927242023,1.989446867
3.372,0.927182779,1.989634143
3.373,0.927170134,1.989913584
3.374,0.927132894,1.990171254
3.375,0.927175207,1.990400144
3.376,0.927244021,1.990752594
3.377,0.927252544,1.99094957
3.378,0.927332428,1.99122138
3.379,0.927306743,1.991548916
3.38,0.927378901,1.991799217
3.381,0.927534239,1.992056021
3.382,0.927531454,1.992305434
3.383,0.92741212,1.992535299
3.384,0.927444879,1.992774576
3.385,0.927433578,1.993020286
3.386,0.927522403,1.993282517
3.387,0.927560938,1.993536654
3.388,0.927590767,1.993785367
3.389,0.927658912,1.994045364
3.39,0.927702673,1.994309745
3.391,0.927653155,1.994631962
3.392,0.927646715,1.994868028
3.393,0.927591556,1.995141552
3.394,0.92757606,1.995462164
3.395,0.927499211,1.995769807
3.396,0.927495562,1.996023647
3.397,0.927600998,1.996199583
3.398,0.92756609,1.996505259
3.399,0.927539549,1.996834014
3.4,0.927494794,1.997176242
3.401,0.927522572,1.997481582
3.402,0.927389518,1.997691096
3.403,0.927394753,1.998001229
3.404,0.927337359,1.998451503
3.405,0.927319919,1.998864431
3.406,0.927311667,1.999115013
3.407,0.927297395,1.999454302
3.408,0.927342107,1.999682753
3.409,0.927283891,1.999958338
3.41,0.927152537,2.000232408
3.411,0.927084112,2.000531223
3.412,0.926989727,2.000799644
3.413,0.926952715,2.001097624
3.414,0.927010753,2.001627033
3.415,0.926901615,2.002045356
3.416,0.926945745,2.002344976
3.417,0.927002625,2.002666567
3.418,0.926962244,2.003076619
3.419,0.927017636,2.003484401
3.42,0.927068015,2.003867782
3.421,0.927061512,2.004367509
3.422,0.927148706,2.004811056
3.423,0.927237009,2.005374915
3.424,0.927234854,2.005837948
3.425,0.927333,2.006363367
3.426,0.927390049,2.006763286
3.427,0.927366181,2.007226616
3.428,0.927341708,2.007659334
3.429,0.927387586,2.008081672
3.43,0.927400586,2.00845901
3.431,0.92743592,2.008871965
3.432,0.927529738,2.009230003
3.433,0.927642396,2.009756347
3.434,0.927773367,2.010241496
3.435,0.927890393,2.010720023
3.436,0.927995543,2.011200178
3.437,0.928013413,2.011566117
3.438,0.928111126,2.01182902
3.439,0.92819275,2.012273134
3.44,0.928277727,2.01258455
3.441,0.928360964,2.013055489
3.442,0.928447293,2.013384088
3.443,0.928499553,2.013841954
3.444,0.928464364,2.014112074
3.445,0.928528816,2.014601264
3.446,0.928589272,2.014988129
3.447,0.928600551,2.015455849
3.448,0.928603333,2.015884639
3.449,0.92852977,2.016410092
3.45,0.928555166,2.016745706
3.451,0.928577627,2.017178275
3.452,0.928635903,2.017753189
3.453,0.928754269,2.018276573
3.454,0.928774774,2.018709822
3.455,0.928823207,2.01911248
3.456,0.92889529,2.019431936
3.457,0.929003641,2.019711554
3.458,0.929064547,2.020008389
3.459,0.929127209,2.020287605
3.46,0.92916501,2.02057588
3.461,0.92929923,2.020866196
3.462,0.929420687,2.021200818
3.463,0.929605348,2.021415117
3.464,0.929606274,2.021584679
3.465,0.929682104,2.022096858
3.466,0.929693989,2.02242727
3.467,0.929769954,2.02297549
3.468,0.929831559,2.023460734
3.469,0.929874805,2.023897112
3.47,0.929928242,2.024468809
3.471,0.930072021,2.024990511
3.472,0.930196882,2.025566102
3.473,0.930330517,2.026052511
3.474,0.93042578,2.02662476
3.475,0.930515381,2.027059866
3.476,0.930537982,2.027526598
3.477,0.93062323,2.027927296
3.478,0.930566172,2.028432562
3.479,0.930571079,2.02898675
3.48,0.93052569,2.029556901
3.481,0.930610387,2.03018673
3.482,0.930665897,2.030718078
3.483,0.930625605,2.031265535
3.484,0.930636903,2.031856599
3.485,0.930687698,2.03237788
3.486,0.930776069,2.032783181
3.487,0.930862187,2.033305427
3.488,0.930806478,2.033665689
3.489,0.930891789,2.034002184
3.49,0.93093514,2.034416797
3.491,0.930951038,2.034975551
3.492,0.930929688,2.035338864
3.493,0.930987715,2.035727331
3.494,0.930998388,2.036404966
3.495,0.931160482,2.036749552
3.496,0.93121382,2.037274879
3.497,0.931266125,2.037837197
3.498,0.931401276,2.038396776
3.499,0.931579314,2.038868894
3.5,0.93173167,2.039384556
3.501,0.931777358,2.039748745
3.502,0.931722577,2.040193107
3.503,0.931725172,2.040621397
3.504,0.931752841,2.041062425
3.505,0.931823062,2.041389108
3.506,0.931886777,2.041787614
3.507,0.931976195,2.0421013
3.508,0.932113396,2.042531097
3.509,0.932142183,2.042916198
3.51,0.932164947,2.043278804
3.511,0.932272239,2.043820093
3.512,0.932332856,2.044243212
3.513,0.932415565,2.044859281
3.514,0.932436258,2.045436267
3.515,0.93253414,2.045945445
3.516,0.93262533,2.04652932
3.517,0.932662297,2.046983319
3.518,0.932670518,2.047526339
3.519,0.932775562,2.048037877
3.52,0.932824548,2.048569428
3.521,0.932874697,2.049286426
3.522,0.932936979,2.049754932
3.523,0.932918111,2.050199004
3.524,0.933002157,2.050551051
3.525,0.933134331,2.050931482
3.526,0.933189521,2.051297962
3.527,0.933242243,2.051583129
3.528,0.933289205,2.051994917
3.529,0.933286507,2.052353521
3.53,0.933259784,2.052710488
3.531,0.933197423,2.053105805
3.532,0.933212269,2.053436495
3.533,0.933242556,2.053795295
3.534,0.933253323,2.054166449
3.535,0.933331635,2.054537832
3.536,0.933431123,2.054873483
3.537,0.933439575,2.055194958
3.538,0.933470579,2.055600389
3.539,0.933368214,2.056074308
3.54,0.933315082,2.056468457
3.541,0.933305827,2.056923857
3.542,0.933333473,2.057341783
3.543,0.933262263,2.057659406
3.544,0.933258286,2.057945272
3.545,0.933306007,2.058327265
3.546,0.933326095,2.058752519
3.547,0.93335468,2.059047724
3.548,0.933446524,2.059372469
3.549,0.933494891,2.059803901
3.55,0.933522587,2.06018877
3.551,0.933594219,2.06069414
3.552,0.933660731,2.061227043
3.553,0.933623289,2.061642465
3.554,0.933659549,2.061955191
3.555,0.933691009,2.062299599
3.556,0.933751969,2.062708878
3.557,0.933771048,2.062961791
3.558,0.933763571,2.06327767
3.559,0.933772356,2.063611788
3.56,0.933860153,2.063905434
3.561,0.933924436,2.064157532
3.562,0.933961392,2.064628459
3.563,0.933883259,2.064919175
3.564,0.93400818,2.065188606
3.565,0.934033594,2.065454066
3.566,0.934198521,2.065844439
3.567,0.934318611,2.066212231
3.568,0.93442721,2.066501978
3.569,0.934492588,2.066814745
3.57,0.934494249,2.067146869
3.571,0.934538004,2.067470573
3.572,0.934560264,2.067901147
3.573,0.934630974,2.068213448
3.574,0.934712057,2.068500379
3.575,0.934649951,2.068767351
3.576,0.934707861,2.069072217
3.577,0.934664527,2.06933517
3.578,0.934644666,2.069600297
3.579,0.934598962,2.069901014
3.58,0.934625332,2.070155838
3.581,0.934660076,2.070417997
3.582,0.934695199,2.07076832
3.583,0.934833264,2.071125927
3.584,0.934905637,2.07142295
3.585,0.935052323,2.07169579
3.586,0.935106948,2.072054997
3.587,0.93516732,2.072586296
3.588,0.935254387,2.073151571
3.589,0.935367721,2.073580598
3.59,0.935450135,2.074159661
3.591,0.935538061,2.074710029
3.592,0.935678659,2.075153919
3.593,0.935784408,2.075506916
3.594,0.93593495,2.075861837
3.595,0.936001038,2.076264571
3.596,0.936131159,2.076505728
3.597,0.936246065,2.07681548
3.598,0.936321773,2.077130035
3.599,0.93642222,2.077381604
3.6,0.936430648,2.077782685
3.601,0.936479922,2.078069434
3.602,0.936583476,2.078321809
3.603,0.936695989,2.078570216
3.604,0.936757732,2.078809433
3.605,0.936765183,2.079032634
3.606,0.936813911,2.079377812
3.607,0.936931592,2.079580019
3.608,0.937043621,2.079804809
3.609,0.937030658,2.080013123
3.61,0.937064894,2.080199109
3.611,0.937252645,2.080362401
3.612,0.937426739,2.08051982
3.613,0.937592305,2.080730987
3.614,0.937765054,2.080945871
3.615,0.937858252,2.081163872
3.616,0.938001631,2.081380324
3.617,0.93804764,2.081635513
3.618,0.938150701,2.081977359
3.619,0.938196931,2.08220427
3.62,0.938260572,2.082419789
3.621,0.938320943,2.082678129
3.622,0.938358593,2.082833479
3.623,0.938423284,2.083036167
3.624,0.938491066,2.083265866
3.625,0.938562112,2.083480782
3.626,0.938620664,2.083705941
3.627,0.938647098,2.083891683
3.628,0.938693202,2.084125483
3.629,0.938791129,2.084369327
3.63,0.939006525,2.08456418
3.631,0.939162623,2.084769634
3.632,0.939360794,2.084912818
3.633,0.939566597,2.085216444
3.634,0.939650562,2.085392539
3.635,0.939719188,2.085538407
3.636,0.939820616,2.0857513
3.637,0.939984389,2.085977151
3.638,0.9401153,2.086189834
3.639,0.940270822,2.086469956
3.64,0.940419534,2.0867329
3.641,0.940586519,2.087014105
3.642,0.94075698,2.087346937
3.643,0.940872458,2.087616042
3.644,0.940955275,2.087900057
3.645,0.941008088,2.088205139
3.646,0.941130121,2.08848631
3.647,0.941187641,2.088753362
3.648,0.941298345,2.089001013
3.649,0.94142208,2.089196816
3.65,0.941608663,2.089533564
3.651,0.941721511,2.089829733
3.652,0.941859788,2.09018195
3.653,0.941936447,2.090434387
3.654,0.942030983,2.090739926
3.655,0.942138942,2.091064578
3.656,0.942276077,2.091431936
3.657,0.942298404,2.091680628
3.658,0.942434499,2.092009554
3.659,0.942570738,2.092393577
3.66,0.942739794,2.092665899
3.661,0.942743993,2.092929511
3.662,0.942887886,2.093135456
3.663,0.943082173,2.093397377
3.664,0.943321777,2.093696141
3.665,0.943383345,2.093917168
3.666,0.943486189,2.094149142
3.667,0.943595376,2.094391813
3.668,0.943721159,2.094661823
3.669,0.943849381,2.09499178
3.67,0.943911491,2.095350989
3.671,0.943903029,2.095658548
3.672,0.943972516,2.095992254
3.673,0.944019626,2.096361288
3.674,0.94413892,2.096731049
3.675,0.944196278,2.097063064
3.676,0.944210953,2.097374735
3.677,0.944287642,2.097738514
3.678,0.944297262,2.098001472
3.679,0.944407599,2.098290037
3.68,0.944535121,2.098694395
3.681,0.944595356,2.09905269
3.682,0.944627743,2.099344384
3.683,0.944686656,2.099660282
3.684,0.94484984,2.09996413
3.685,0.944980994,2.100373771
3.686,0.945139008,2.100784137
3.687,0.94525177,2.101201564
3.688,0.945291356,2.101563038
3.689,0.945482933,2.101935859
3.69,0.945690935,2.102373272
3.691,0.945846258,2.102697592
3.692,0.946046049,2.10310364
3.693,0.946219366,2.103395132
3.694,0.946322181,2.103899846
3.695,0.946451685,2.104350773
3.696,0.94665297,2.104975577
3.697,0.946847592,2.105539745
3.698,0.946922119,2.106039676
3.699,0.946940885,2.106416353
3.7,0.947050337,2.106844593
3.701,0.947090269,2.10725431
3.702,0.947239138,2.107553859
3.703,0.947423633,2.107918642
3.704,0.947598859,2.108256621
3.705,0.947794335,2.108653173
3.706,0.948012371,2.108995533
3.707,0.948242155,2.109335673
3.708,0.948448971,2.109648698
3.709,0.948620433,2.109949069
3.71,0.948815623,2.110268429
3.711,0.948888789,2.110632477
3.712,0.948991382,2.110997625
3.713,0.94914997,2.111252442
3.714,0.949329082,2.111473267
3.715,0.949513663,2.111708284
3.716,0.94969614,2.112096567
3.717,0.949805681,2.112384444
3.718,0.949894232,2.112776805
3.719,0.94994513,2.113095041
3.72,0.950133837,2.113462067
3.721,0.950323324,2.113809405
3.722,0.950501263,2.114111261
3.723,0.950686744,2.114546792
3.724,0.950907075,2.115048646
3.725,0.951132253,2.115428133
3.726,0.951339481,2.11586308
3.727,0.951494897,2.116266806
3.728,0.951642345,2.116850971
3.729,0.951756225,2.117284912
3.73,0.951823332,2.117637633
3.731,0.951997101,2.117898453
3.732,0.952156514,2.118226426
3.733,0.952301126,2.118698518
3.734,0.952394465,2.119206679
3.735,0.952446928,2.119501475
3.736,0.952598081,2.120083797
3.737,0.952774197,2.120637957
3.738,0.952895153,2.121200615
3.739,0.952988995,2.121757055
3.74,0.953127604,2.122215926
3.741,0.953311247,2.122804094
3.742,0.953514414,2.123223539
3.743,0.953663047,2.123835656
3.744,0.953745555,2.12441444
3.745,0.953929639,2.124880899
3.746,0.954132135,2.125427287
3.747,0.954311962,2.125990859
3.748,0.95451693,2.126443521
3.749,0.954620222,2.126988289
3.75,0.954717495,2.127322024
3.751,0.954941463,2.12765409
3.752,0.955054016,2.128058194
3.753,0.955177208,2.1283274
3.754,0.955261349,2.128611673
3.755,0.955290655,2.128895627
3.756,0.955340306,2.129311498
3.757,0.955447766,2.12966637
3.758,0.955551571,2.130008501
3.759,0.955669068,2.130299283
3.76,0.955747552,2.130659798
3.761,0.955799613,2.130970477
3.762,0.955882637,2.131320428
3.763,0.955968535,2.131687694
3.764,0.956038492,2.132165078
3.765,0.956078012,2.132529615
3.766,0.956104526,2.132781457
3.767,0.956113993,2.132977447
3.768,0.95617163,2.133304047
3.769,0.956174925,2.133587523
3.77,0.95627643,2.133937896
3.771,0.956303175,2.134156851
3.772,0.956354192,2.134553347
3.773,0.956382481,2.135031145
3.774,0.956404986,2.135384772
3.775,0.956434141,2.135668059
3.776,0.956457166,2.135915328
3.777,0.956497533,2.136147223
3.778,0.956544143,2.136408604
3.779,0.956586446,2.136691277
3.78,0.956602445,2.136931635
3.781,0.956704961,2.137250539
3.782,0.956769466,2.137653747
3.783,0.956781629,2.138206344
3.784,0.956811367,2.138829761
3.785,0.956873964,2.139201646
3.786,0.956951089,2.139565613
3.787,0.95700171,2.139888912
3.788,0.957098201,2.140283058
3.789,0.957173772,2.1406644
3.79,0.957233041,2.14098849
3.791,0.957310274,2.141239335
3.792,0.957420294,2.141543447
3.793,0.957559215,2.141771886
3.794,0.957689234,2.14204688
3.795,0.957683122,2.14233272
3.796,0.957771194,2.142565664
3.797,0.957831373,2.142886942
3.798,0.957948826,2.143097073
3.799,0.957905773,2.143401348
3.8,0.958026623,2.143631388
3.801,0.958095912,2.143952963
3.802,0.958147693,2.144240466
3.803,0.958222816,2.144561969
3.804,0.958277955,2.144911723
3.805,0.958263838,2.145514084
3.806,0.958388545,2.145841249
3.807,0.958492636,2.146173038
3.808,0.958506182,2.146550605
3.809,0.958566696,2.146858581
3.81,0.958580002,2.14722192
3.811,0.958588514,2.147541792
3.812,0.958541454,2.147843923
3.813,0.958535794,2.148125587
3.814,0.958511724,2.148355377
3.815,0.95849353,2.148574805
3.816,0.958387989,2.148877174
3.817,0.958391022,2.149129477
3.818,0.9583811,2.149580036
3.819,0.958398352,2.149864636
3.82,0.958322657,2.150116944
3.821,0.958296952,2.150452047
3.822,0.958226214,2.150777229
3.823,0.958264496,2.151024976
3.824,0.958358564,2.151327833
3.825,0.958349481,2.151593049
3.826,0.958452023,2.151988175
3.827,0.958475757,2.152282469
3.828,0.958461935,2.15265532
3.829,0.95847333,2.152954166
3.83,0.958549978,2.153401407
3.831,0.958597679,2.153675366
3.832,0.95865454,2.15391224
3.833,0.95872434,2.154220121
3.834,0.95880924,2.154554309
3.835,0.958853076,2.154891777
3.836,0.958938194,2.155209933
3.837,0.958984741,2.15552756
3.838,0.959017519,2.155892452
3.839,0.959135999,2.156253197
3.84,0.959225865,2.156618143
3.841,0.95928363,2.156993905
3.842,0.959320087,2.157361119
3.843,0.95933341,2.157666749
3.844,0.959458367,2.157850427
3.845,0.959503495,2.158091921
3.846,0.959602393,2.158343889
3.847,0.959693502,2.15856195
3.848,0.959783793,2.158801359
3.849,0.959834397,2.159162418
3.85,0.959902607,2.15954639
3.851,0.960029965,2.159840294
3.852,0.960108212,2.160222953
3.853,0.960145167,2.160530136
3.854,0.960104464,2.160745103
3.855,0.960088612,2.161082362
3.856,0.960220679,2.161429995
3.857,0.960284112,2.161735503
3.858,0.96023703,2.162011112
3.859,0.960247261,2.162377395
3.86,0.96030458,2.162674951
3.861,0.960307885,2.162950904
3.862,0.960375547,2.163279133
3.863,0.960385689,2.1636756
3.864,0.960387634,2.164030073
3.865,0.960427977,2.16439788
3.866,0.960398731,2.16471807
3.867,0.960366081,2.165054758
3.868,0.960378732,2.165328504
3.869,0.960371844,2.165523658
3.87,0.960357559,2.165733129
3.871,0.960221566,2.166078778
3.872,0.960139655,2.166380183
3.873,0.960152395,2.16665192
3.874,0.960123102,2.166898337
3.875,0.960136008,2.167247799
3.876,0.960161813,2.167569995
3.877,0.960182439,2.167883616
3.878,0.960235366,2.168114375
3.879,0.960404703,2.16842562
3.88,0.960349502,2.168738648
3.881,0.960356565,2.169147818
3.882,0.960309951,2.169582081
3.883,0.960297982,2.169902885
3.884,0.960315522,2.170264562
3.885,0.960236386,2.170508851
3.886,0.960160557,2.170850035
3.887,0.960121558,2.1711437
3.888,0.960075744,2.171424035
3.889,0.960033499,2.171737171
3.89,0.959977376,2.172067697
3.891,0.959888329,2.172383691
3.892,0.959803339,2.172657828
3.893,0.95974023,2.173008038
3.894,0.959749723,2.173425738
3.895,0.95971741,2.173794422
3.896,0.959731194,2.174123029
3.897,0.959688113,2.174359416
3.898,0.959702976,2.174695874
3.899,0.959710762,2.174960591
3.9,0.95967488,2.175238217
3.901,0.959677037,2.175476161
3.902,0.959682534,2.175690595
3.903,0.959737853,2.175955958
3.904,0.959765948,2.176479418
3.905,0.959768976,2.176672018
3.906,0.95977123,2.176911271
3.907,0.959830116,2.177296711
3.908,0.959840869,2.1776479
3.909,0.959875743,2.178049615
3.91,0.959905341,2.17839857
3.911,0.959913749,2.178696628
3.912,0.95998971,2.179028691
3.913,0.960032663,2.179397194
3.914,0.96003813,2.179756564
3.915,0.960079858,2.180143302
3.916,0.960038318,2.180489205
3.917,0.959989375,2.180919095
3.918,0.960058013,2.181277587
3.919,0.960001462,2.181735934
3.92,0.960008897,2.182096777
3.921,0.959996623,2.182389136
3.922,0.959956943,2.182629033
3.923,0.959903588,2.18293349
3.924,0.959795307,2.18338869
3.925,0.959766761,2.183880859
3.926,0.959762443,2.184432932
3.927,0.95975213,2.184788765
3.928,0.959698966,2.185249525
3.929,0.959696248,2.185686297
3.93,0.959676163,2.186002145
3.931,0.959632896,2.186234998
3.932,0.959657271,2.186469
3.933,0.959604889,2.186767866
3.934,0.959602732,2.187104972
3.935,0.959618426,2.187357784
3.936,0.959631333,2.187635746
3.937,0.959575357,2.187901723
3.938,0.959549525,2.188151618
3.939,0.959587848,2.188364105
3.94,0.959662909,2.188573264
3.941,0.959740883,2.188881754
3.942,0.959906444,2.18912362
3.943,0.959942473,2.18936356
3.944,0.959913689,2.189602778
3.945,0.959903445,2.189945611
3.946,0.959956318,2.190094457
3.947,0.959999394,2.190347998
3.948,0.95994774,2.19065275
3.949,0.959995694,2.190880157
3.95,0.959981039,2.191201719
3.951,0.959827505,2.191511939
3.952,0.959775079,2.191795852
3.953,0.95973835,2.192034988
3.954,0.959698297,2.192308351
3.955,0.959683738,2.192571712
3.956,0.959678495,2.192861081
3.957,0.959675645,2.193077242
3.958,0.959712451,2.193356681
3.959,0.959769433,2.19358044
3.96,0.95980882,2.193821644
