Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-Ala237Arg/Ampicillin - PersScore 0.145 PoseScore 1.920
6.27,1.013698499,1.656764649
6.271,1.013707104,1.656791876
6.272,1.013743898,1.656942636
6.273,1.013788125,1.657087057
6.274,1.013813432,1.657151762
6.275,1.013818247,1.657253458
6.276,1.013860914,1.657377357
6.277,1.01388512,1.657495683
6.278,1.013910603,1.657631645
6.279,1.013915198,1.65771795
6.28,1.013916431,1.657803192
6.281,1.013949466,1.657919777
6.282,1.013995399,1.658031994
6.283,1.014055557,1.658141489
6.284,1.014050683,1.658263239
6.285,1.014015101,1.658410203
6.286,1.014050647,1.65848598
6.287,1.014108052,1.658572466
6.288,1.014149647,1.658869247
6.289,1.014219616,1.659104742
6.29,1.014225108,1.659203702
6.291,1.014246295,1.659336515
6.292,1.014295888,1.659489265
6.293,1.014328909,1.659755836
6.294,1.014363496,1.659888848
6.295,1.014405478,1.660024419
6.296,1.014401982,1.660159391
6.297,1.014460945,1.660432478
6.298,1.014501156,1.660718495
6.299,1.014497172,1.660968484
6.3,1.014473715,1.661249898
6.301,1.014492117,1.661425566
6.302,1.014602868,1.661622315
6.303,1.014718578,1.661729126
6.304,1.014808221,1.661892047
6.305,1.014871603,1.661966973
6.306,1.014940611,1.66201155
6.307,1.015042427,1.662150046
6.308,1.015095092,1.662265094
6.309,1.015151067,1.662378836
6.31,1.015237948,1.662429384
6.311,1.015336754,1.66247811
6.312,1.015388673,1.662481756
6.313,1.015503273,1.662598726
6.314,1.015599271,1.662668225
6.315,1.015671953,1.662714773
6.316,1.015699598,1.662833579
6.317,1.015700634,1.662972496
6.318,1.015657148,1.663097018
6.319,1.015705234,1.663230442
6.32,1.015689316,1.663347033
6.321,1.015725536,1.663472905
6.322,1.015703644,1.663565463
6.323,1.015693961,1.663694475
6.324,1.015683563,1.663783441
6.325,1.015700096,1.663911979
6.326,1.015812968,1.664019947
6.327,1.015887497,1.664110542
6.328,1.016000863,1.664225349
6.329,1.016084246,1.664313286
6.33,1.016150637,1.664416461
6.331,1.016238693,1.664473054
6.332,1.016286059,1.664562865
6.333,1.016338107,1.664650387
6.334,1.016401492,1.664791905
6.335,1.016442947,1.665003561
6.336,1.016502196,1.665165161
6.337,1.016565769,1.665412027
6.338,1.016688683,1.665591367
6.339,1.016751631,1.66581334
6.34,1.016823504,1.666036408
6.341,1.016815534,1.666201473
6.342,1.016823579,1.666412176
6.343,1.016796507,1.666596185
6.344,1.016792223,1.666726145
6.345,1.016741842,1.666834991
6.346,1.016761433,1.667004006
6.347,1.016771453,1.667137493
6.348,1.016771097,1.66720782
6.349,1.016765978,1.667250392
6.35,1.01672883,1.667365667
6.351,1.016721773,1.667499999
6.352,1.016666941,1.667662871
6.353,1.016637082,1.667908067
6.354,1.0166069,1.668051561
6.355,1.016607719,1.668161913
6.356,1.01659716,1.66836238
6.357,1.016584747,1.668493739
6.358,1.016572939,1.668548411
6.359,1.016592968,1.668578949
6.36,1.016576624,1.668618293
6.361,1.016555126,1.668652691
6.362,1.016521138,1.66870265
6.363,1.016537772,1.668725643
6.364,1.016528825,1.668738937
6.365,1.016531003,1.6688064
6.366,1.016535124,1.668955781
6.367,1.016529883,1.66912446
6.368,1.016510587,1.669320062
6.369,1.016495967,1.669446741
6.37,1.016459553,1.669624547
6.371,1.016470906,1.669705014
6.372,1.016480148,1.669839374
6.373,1.016491868,1.670029859
6.374,1.016528595,1.670260354
6.375,1.016552472,1.670462335
6.376,1.016545082,1.670640408
6.377,1.016514453,1.670783617
6.378,1.016494416,1.670878741
6.379,1.016468711,1.671007276
6.38,1.016473602,1.671229257
6.381,1.016446811,1.671423268
6.382,1.01637796,1.671533694
6.383,1.016348467,1.671592691
6.384,1.016369671,1.671674058
6.385,1.016392575,1.671839824
6.386,1.016365772,1.671994925
6.387,1.016381253,1.672131612
6.388,1.01638236,1.672276577
6.389,1.016378572,1.67239315
6.39,1.016319556,1.672563835
6.391,1.016338956,1.672803812
6.392,1.016373384,1.673026501
6.393,1.016459779,1.67320647
6.394,1.016492744,1.67340118
6.395,1.016527074,1.673579883
6.396,1.016554355,1.67374323
6.397,1.016561383,1.673904752
6.398,1.016489146,1.674001442
6.399,1.01645535,1.674120946
6.4,1.016407119,1.674201494
6.401,1.01637113,1.674262378
6.402,1.016275603,1.674321249
6.403,1.016255922,1.674402304
6.404,1.016204159,1.67443917
6.405,1.016218518,1.674481834
6.406,1.016247635,1.674475388
6.407,1.016269937,1.674499987
6.408,1.016285456,1.674538543
6.409,1.016291642,1.674561783
6.41,1.016263224,1.674552017
6.411,1.01624325,1.67453122
6.412,1.016195135,1.674500869
6.413,1.01616172,1.674509965
6.414,1.016102201,1.674532075
6.415,1.016076951,1.674578418
6.416,1.016007104,1.674577306
6.417,1.015947769,1.674604739
6.418,1.015940644,1.674656672
6.419,1.015904146,1.67469088
6.42,1.015856618,1.674711834
6.421,1.015814563,1.674708267
6.422,1.01575794,1.67474671
6.423,1.015726739,1.67477524
6.424,1.015729297,1.674826916
6.425,1.01570606,1.674874095
6.426,1.015675366,1.674886506
6.427,1.015624704,1.674965087
6.428,1.015571276,1.675028089
6.429,1.015555531,1.675093895
6.43,1.01545436,1.675251066
6.431,1.015431344,1.675364952
6.432,1.015369071,1.675504795
6.433,1.01535398,1.675655328
6.434,1.015310963,1.675743555
6.435,1.015207398,1.675843587
6.436,1.015161571,1.675911641
6.437,1.015080215,1.676017406
6.438,1.015031112,1.676163174
6.439,1.015046554,1.676272441
6.44,1.014997242,1.676430002
6.441,1.014928282,1.676624226
6.442,1.014923789,1.676784372
6.443,1.014849731,1.676920866
6.444,1.014755168,1.677078307
6.445,1.014783531,1.677238685
6.446,1.01481462,1.677425082
6.447,1.014843368,1.677583672
6.448,1.014752174,1.677734302
6.449,1.014641947,1.677780401
6.45,1.014555155,1.677829027
6.451,1.014472847,1.677912523
6.452,1.014439788,1.678035882
6.453,1.014325679,1.678328892
6.454,1.014233704,1.678411894
6.455,1.014083082,1.678557579
6.456,1.013963835,1.678712001
6.457,1.013935157,1.678818501
6.458,1.013875225,1.678981795
6.459,1.013845262,1.679093508
6.46,1.013804269,1.679211756
6.461,1.013772891,1.679299396
6.462,1.013781531,1.679430572
6.463,1.013697414,1.679637453
6.464,1.013617834,1.679857035
6.465,1.013531491,1.679995788
6.466,1.013437963,1.680068406
6.467,1.013357334,1.68017194
6.468,1.01337844,1.680253139
6.469,1.013274818,1.680365535
6.47,1.013256512,1.680444042
6.471,1.013280967,1.680637865
6.472,1.013330978,1.680705469
6.473,1.013298421,1.680758003
6.474,1.01327532,1.68082712
6.475,1.013212601,1.680884377
6.476,1.013181495,1.680975361
6.477,1.013261901,1.681005207
6.478,1.013341943,1.68103348
6.479,1.013273468,1.681046535
6.48,1.013282168,1.681135387
6.481,1.013324648,1.681282886
6.482,1.013370781,1.68127786
6.483,1.01335806,1.681264265
6.484,1.01331352,1.681230075
6.485,1.013310142,1.681232294
6.486,1.013312975,1.681250668
6.487,1.013303829,1.681271402
6.488,1.01328374,1.681288314
6.489,1.01333465,1.681424999
6.49,1.013380671,1.681519959
6.491,1.01343306,1.68159145
6.492,1.013410065,1.681640495
6.493,1.013486897,1.681656247
6.494,1.013530664,1.681732205
6.495,1.013549855,1.681770421
6.496,1.01360353,1.681819344
6.497,1.013638562,1.681855121
6.498,1.013681397,1.681889548
6.499,1.013670959,1.681902351
6.5,1.013662678,1.681950048
6.501,1.013741549,1.6819346
6.502,1.013801964,1.681951451
6.503,1.013803585,1.682021998
6.504,1.013837492,1.682135347
6.505,1.01389353,1.682213049
6.506,1.01392202,1.682277423
6.507,1.013976127,1.682328254
6.508,1.014036048,1.682432037
6.509,1.014043594,1.682537205
6.51,1.014004828,1.682612095
6.511,1.01397731,1.682714652
6.512,1.013986867,1.682792002
6.513,1.013968236,1.682911603
6.514,1.013912784,1.6829566
6.515,1.013891867,1.683007453
6.516,1.013891494,1.683108148
6.517,1.013945038,1.683146373
6.518,1.013967227,1.683197419
6.519,1.014009657,1.683251721
6.52,1.014068045,1.683242804
6.521,1.014124671,1.683276251
6.522,1.014214077,1.683337234
6.523,1.014254142,1.683402345
6.524,1.014249072,1.683443542
6.525,1.01410504,1.683459291
6.526,1.014057629,1.683513935
6.527,1.014047034,1.683563552
6.528,1.014009355,1.683598405
6.529,1.013961294,1.683625457
6.53,1.014010539,1.683611399
6.531,1.014037152,1.683689458
6.532,1.014062036,1.68371349
6.533,1.014050081,1.683753692
6.534,1.013987475,1.683729441
6.535,1.01395574,1.683760578
6.536,1.013921717,1.683785103
6.537,1.013833376,1.683864333
6.538,1.013815292,1.683952504
6.539,1.013749198,1.684031374
6.54,1.013776333,1.684051798
6.541,1.013756984,1.684108716
6.542,1.013743719,1.684160462
6.543,1.013743566,1.684225079
6.544,1.013713986,1.684224021
6.545,1.013635771,1.684231004
6.546,1.013607387,1.684242989
6.547,1.013634812,1.684272714
6.548,1.013657292,1.684376212
6.549,1.013634434,1.684433201
6.55,1.013633796,1.684492716
6.551,1.013568743,1.684528336
6.552,1.013540498,1.684564519
6.553,1.013498553,1.684645814
6.554,1.01350437,1.684729954
6.555,1.013492485,1.684791433
6.556,1.013519489,1.684853253
6.557,1.013556897,1.684904034
6.558,1.013590035,1.685043287
6.559,1.013623113,1.685175214
6.56,1.013676072,1.685257084
6.561,1.013618687,1.685357338
6.562,1.013530424,1.685469866
6.563,1.013417932,1.685599266
6.564,1.013413739,1.685806059
6.565,1.013409307,1.686002151
6.566,1.013387033,1.686215577
6.567,1.013372455,1.686340821
6.568,1.013385086,1.686484424
6.569,1.013359901,1.686595971
6.57,1.013312289,1.68671359
6.571,1.013255388,1.686915751
6.572,1.01319094,1.687063615
6.573,1.01318271,1.68718273
6.574,1.01311189,1.687262614
6.575,1.013074894,1.68737718
6.576,1.013056411,1.687432366
6.577,1.013012415,1.687543633
6.578,1.012970559,1.687636165
6.579,1.012968082,1.68775939
6.58,1.012917767,1.687851141
6.581,1.012892557,1.68793789
6.582,1.012865161,1.688013283
6.583,1.012854224,1.688076215
6.584,1.012870754,1.688124388
6.585,1.012909894,1.688207825
6.586,1.012948484,1.688280807
6.587,1.012958035,1.688304217
6.588,1.012991028,1.688351233
6.589,1.013062761,1.68848146
6.59,1.01306756,1.688542469
6.591,1.013033195,1.688613198
6.592,1.013083339,1.688626397
6.593,1.01308064,1.688683343
6.594,1.013103148,1.688772517
6.595,1.013114196,1.688806089
6.596,1.013117537,1.688895888
6.597,1.013126168,1.688985353
6.598,1.013091297,1.689090533
6.599,1.013033871,1.689182845
6.6,1.013002976,1.68928329
6.601,1.012961051,1.689353329
6.602,1.012979889,1.689372756
6.603,1.012978793,1.689484628
6.604,1.01298152,1.689579334
6.605,1.012959536,1.689756339
6.606,1.01295405,1.6898535
6.607,1.012951246,1.689956145
6.608,1.012913483,1.69008057
6.609,1.012898885,1.690173787
6.61,1.012860809,1.690347184
6.611,1.01281387,1.690537654
6.612,1.01277397,1.690695922
6.613,1.012769787,1.690824418
6.614,1.012759883,1.690921455
6.615,1.012721305,1.691025534
6.616,1.01270025,1.691093934
6.617,1.012651513,1.691226957
6.618,1.012580867,1.691381351
6.619,1.012564372,1.691481766
6.62,1.012543296,1.691600386
6.621,1.012584488,1.691735039
6.622,1.012575929,1.691809914
6.623,1.012571637,1.691817334
6.624,1.012574169,1.691959599
6.625,1.012607118,1.692089639
6.626,1.012601034,1.692144273
6.627,1.012617086,1.692267702
6.628,1.012644849,1.692412395
6.629,1.012679502,1.692599413
6.63,1.012699293,1.69273697
6.631,1.012668477,1.692810621
6.632,1.012710899,1.692837569
6.633,1.012730551,1.692959358
6.634,1.012786159,1.693044021
6.635,1.012778376,1.69313918
6.636,1.012806108,1.693247639
6.637,1.012798544,1.693459058
6.638,1.012789395,1.693542767
6.639,1.01274706,1.693675359
6.64,1.012702235,1.693815459
6.641,1.012680281,1.693975392
6.642,1.012630849,1.694145784
6.643,1.012616913,1.694317046
6.644,1.01258416,1.694411949
6.645,1.012574738,1.694600124
6.646,1.012540297,1.694658915
6.647,1.012515343,1.694805828
6.648,1.012523382,1.694890694
6.649,1.012555643,1.694971771
6.65,1.01257336,1.695049046
6.651,1.012533203,1.695125537
6.652,1.012546837,1.695172168
6.653,1.012569423,1.695202331
6.654,1.012615463,1.695328403
6.655,1.012651622,1.695366592
6.656,1.012671407,1.69541754
6.657,1.012669636,1.695492279
6.658,1.01268144,1.695629831
6.659,1.012687537,1.695737991
6.66,1.012711928,1.69576525
6.661,1.012761289,1.695909737
6.662,1.012788325,1.695985116
6.663,1.012763841,1.696130578
6.664,1.012751718,1.696135898
6.665,1.012764948,1.696193607
6.666,1.012753789,1.696210823
6.667,1.012729893,1.696343341
6.668,1.012727392,1.696464159
6.669,1.012737206,1.696526641
6.67,1.01272097,1.696599823
6.671,1.012707852,1.696674971
6.672,1.012684363,1.696700595
6.673,1.01269922,1.696747829
6.674,1.012714264,1.696783529
6.675,1.012706629,1.696826416
6.676,1.012718969,1.696862725
6.677,1.012774639,1.696874837
6.678,1.012805322,1.696955211
6.679,1.012819437,1.696921122
6.68,1.012862285,1.696926043
6.681,1.012858033,1.696902543
6.682,1.01285445,1.696882596
6.683,1.012850729,1.696916515
6.684,1.012864105,1.696913029
6.685,1.012889985,1.696859483
6.686,1.012944514,1.696949867
6.687,1.01294709,1.696903137
6.688,1.012957237,1.696883672
6.689,1.01295723,1.696819771
6.69,1.012979732,1.696800001
6.691,1.013005615,1.696754734
6.692,1.01302458,1.696741173
6.693,1.013037519,1.696790096
6.694,1.013048203,1.696851713
6.695,1.013080438,1.696862352
6.696,1.013090143,1.69683843
6.697,1.013060506,1.696811483
6.698,1.013056421,1.696837083
6.699,1.01296738,1.696796284
6.7,1.012931812,1.696828575
6.701,1.012875971,1.696832875
6.702,1.01288369,1.69689747
6.703,1.01281635,1.696859674
6.704,1.012766302,1.696896204
6.705,1.012717299,1.696951163
6.706,1.012670061,1.697008812
6.707,1.012596677,1.697062152
6.708,1.012490295,1.697139062
6.709,1.012444612,1.697194779
6.71,1.012362612,1.697250236
6.711,1.012267093,1.697267815
6.712,1.012192607,1.697321694
6.713,1.012203182,1.697401317
6.714,1.012190622,1.69752982
6.715,1.012209753,1.697613859
6.716,1.012199476,1.697710209
6.717,1.0121838,1.697882756
6.718,1.012184573,1.698008549
6.719,1.012168216,1.698143696
6.72,1.012174638,1.69824283
6.721,1.012213711,1.698232617
6.722,1.012254185,1.698249482
6.723,1.012278896,1.698290177
6.724,1.012321182,1.698379858
6.725,1.012341973,1.698445132
6.726,1.012378209,1.698543752
6.727,1.012400378,1.698637865
6.728,1.012432476,1.698766559
6.729,1.01243352,1.698959046
6.73,1.01243421,1.699037206
6.731,1.012395249,1.699162987
6.732,1.012404571,1.699238057
6.733,1.012420618,1.699323924
6.734,1.01240955,1.699431878
6.735,1.01238648,1.699525191
6.736,1.012370494,1.699506404
6.737,1.012394355,1.699587679
6.738,1.012401814,1.699632002
6.739,1.01243186,1.699789285
6.74,1.012364344,1.69983075
6.741,1.012332118,1.699939123
6.742,1.012301501,1.700011476
6.743,1.012289428,1.700032863
6.744,1.012251848,1.700122382
6.745,1.012244987,1.700234712
6.746,1.01226621,1.700328835
6.747,1.012242296,1.700498592
6.748,1.012249504,1.700558546
6.749,1.012246632,1.700619759
6.75,1.01222514,1.700712055
6.751,1.012189003,1.700747576
6.752,1.012230745,1.700975879
6.753,1.012215637,1.70118582
6.754,1.01220669,1.701416963
6.755,1.01221359,1.70159713
6.756,1.012195088,1.701780376
6.757,1.012190803,1.70186309
6.758,1.012165624,1.702075667
6.759,1.012195608,1.702283132
6.76,1.012219074,1.702528044
6.761,1.012219391,1.702813168
6.762,1.012227963,1.702990077
6.763,1.012226563,1.703169346
6.764,1.012211969,1.703377998
6.765,1.012176263,1.703559629
6.766,1.01213158,1.703797461
6.767,1.012052235,1.703952776
6.768,1.01196235,1.704140408
6.769,1.01194397,1.704345544
6.77,1.011938083,1.70455014
6.771,1.011907407,1.704625624
6.772,1.011921675,1.704786873
6.773,1.011915438,1.704913321
6.774,1.011892859,1.705065136
6.775,1.011890528,1.705337952
6.776,1.011917676,1.705453018
6.777,1.01191354,1.705627647
6.778,1.011896746,1.705741954
6.779,1.011909453,1.706073828
6.78,1.011891895,1.706214057
6.781,1.011845992,1.706427427
6.782,1.011820769,1.706617789
6.783,1.011722643,1.706847702
6.784,1.011700514,1.707217567
6.785,1.011705519,1.707509353
6.786,1.011713025,1.707761362
6.787,1.01171729,1.708029406
6.788,1.011718126,1.708143156
6.789,1.01161985,1.708250834
6.79,1.01152542,1.708410515
6.791,1.011475996,1.708580928
6.792,1.011401434,1.708732908
6.793,1.011371623,1.708876149
6.794,1.011312291,1.709047532
6.795,1.011252013,1.709176911
6.796,1.011222073,1.709361394
6.797,1.011187892,1.709488773
6.798,1.011103913,1.709591698
6.799,1.011061092,1.709739221
6.8,1.010963025,1.709772585
6.801,1.010905123,1.709824875
6.802,1.010834335,1.709878188
6.803,1.010785719,1.709918192
6.804,1.010787753,1.709913224
6.805,1.0107649,1.709945887
6.806,1.010728173,1.710026021
6.807,1.010692613,1.710068844
6.808,1.01068122,1.710079107
6.809,1.010654901,1.710050705
6.81,1.010631046,1.71006537
6.811,1.010593717,1.710045151
6.812,1.010549906,1.710049563
6.813,1.010581341,1.710090247
6.814,1.010553924,1.710172318
6.815,1.010642441,1.71026155
6.816,1.010732467,1.710343374
6.817,1.010802532,1.710417835
6.818,1.010821141,1.710436
6.819,1.010865417,1.71051563
6.82,1.010892303,1.710588332
6.821,1.010932881,1.710711743
6.822,1.01091905,1.710840578
6.823,1.010954158,1.710992584
6.824,1.011018703,1.711062775
6.825,1.011064365,1.711142551
6.826,1.011151669,1.711261906
6.827,1.011207138,1.711374092
6.828,1.01124385,1.711419806
6.829,1.011247416,1.711502018
6.83,1.011214848,1.711599789
6.831,1.011244622,1.71168085
6.832,1.011237032,1.711777434
6.833,1.011247927,1.711810283
6.834,1.011289678,1.711934433
6.835,1.011345621,1.711990348
6.836,1.011369634,1.712057298
6.837,1.011373951,1.712167593
6.838,1.011402661,1.712271339
6.839,1.011428113,1.712386118
6.84,1.011461707,1.712494721
6.841,1.01144066,1.712644756
6.842,1.011520796,1.712822383
6.843,1.01155153,1.713019301
6.844,1.011577358,1.713208329
6.845,1.011608231,1.713420855
6.846,1.011616477,1.713625443
6.847,1.011639647,1.713755355
6.848,1.011585834,1.714011996
6.849,1.011575245,1.714251921
6.85,1.01157764,1.714463018
6.851,1.011574342,1.714723864
6.852,1.011566954,1.714979162
6.853,1.011566997,1.715241546
6.854,1.011549896,1.715527569
6.855,1.011548701,1.715763002
6.856,1.011566245,1.716015194
6.857,1.011549652,1.716217983
6.858,1.01156325,1.716424707
6.859,1.011592779,1.716714811
6.86,1.011602181,1.716972283
6.861,1.011612582,1.717274199
6.862,1.011592859,1.717578791
6.863,1.011605501,1.717800788
6.864,1.011636982,1.717952283
6.865,1.011656431,1.718087924
6.866,1.011645959,1.718366563
6.867,1.01158971,1.718593109
